sample.ID	sex	Population	Population.Description	Super.Population	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
NA19377	2	LWK	Luhya in Webuye, Kenya	AFR	-269.761112586643	-10.9759204728379	2.36644363297603	-2.50947463910053	14.453202383611	62.1115355556641	5.49327626305736	85.8084940220631	1.06234407182746	-0.47296572481996	2.39759893743557	-3.44647544730808	-0.145255435923091	-2.85559632895269	0.0165016206949203	-3.18909478515903	1.80031268139364	5.96733655910057	-17.5229451612094	6.84022618934214
NA19378	2	LWK	Luhya in Webuye, Kenya	AFR	-267.443905650963	-11.8874932106146	0.0985048655171331	-1.11107014067645	11.3998211550403	59.8908610064212	8.32511191447941	73.2388329329249	0.745205914240365	3.171666291029	10.7652369257499	-0.779933481168644	-1.98945301673634	-5.63608857435028	0.790354066400743	5.74649035325677	12.2117003971409	-5.32043117784251	-11.9899377607901	8.55715238345438
NA19379	2	LWK	Luhya in Webuye, Kenya	AFR	-268.734102805116	-10.910348530307	3.06343140478344	-2.051810940603	13.9665496358281	64.7116905617139	5.57899860912043	81.6285994337343	-2.73428038796727	-9.6152188841599	3.41610810459226	0.321051013425085	3.6719303023754	-12.640758476352	-4.22324325793034	0.0973536241767859	-7.06452041130555	5.06150881558915	-20.5946830110871	21.599685707221
NA19380	1	LWK	Luhya in Webuye, Kenya	AFR	-259.248465093321	-12.2948223532016	1.08493720563892	-3.87880123229175	15.0483537535563	64.182998219912	6.54725298392723	87.9144454098574	2.07261255116947	-5.34774037320654	0.644806953119077	-3.81951820586395	2.74848999533067	-2.8620086056633	2.30226435221726	-6.05843957297937	-2.85609931104163	4.32865593562377	0.614123411133196	30.33051068882
NA19383	1	LWK	Luhya in Webuye, Kenya	AFR	-265.384261624523	-12.5203177577427	2.0566406130066	-2.25737183912221	14.8527437034038	60.6753798577047	9.06575457397302	87.5356088051019	0.0244967220999528	6.15165652413819	6.28727718654507	6.17368756452739	0.676819211550971	5.93710259967136	4.08108670104336	-5.21481400342413	-11.8985747809152	9.85886587810292	8.67005817795148	17.8114929676205
NA19384	1	LWK	Luhya in Webuye, Kenya	AFR	-278.726114891717	-13.4444548098587	0.6805558780388	-1.36080840433399	11.3033009256698	68.4424273038175	3.96413002820812	77.7734122939659	1.09649437596846	-0.834153094842851	1.79267326531126	-1.50784707305218	2.24279119722883	2.81996563439293	6.28808070434197	3.16624289233523	-0.352800476824067	1.19596444153525	3.56587201938851	-1.61261048086614
NA19385	1	LWK	Luhya in Webuye, Kenya	AFR	-264.893150944606	-11.9438767057954	2.94210977437243	-1.46892787391194	14.2989319947088	62.9039063845377	4.28546817180588	87.9322514553498	-2.31657132898755	-8.67670335848587	2.71117011752014	4.43481698922739	-3.25486291128505	-0.558021033302943	-1.48123877269506	1.25682224499269	-12.7747726636099	2.19095334781523	12.0553934471166	-2.45025207786782
NA19390	2	LWK	Luhya in Webuye, Kenya	AFR	-267.006059902941	-11.8251435376503	-0.624154017164351	-0.843761668606768	12.4576019190488	63.8705031129907	5.32900965485314	84.0396665088745	0.811885640317342	5.11519937003837	3.39563693283671	-1.15309610824388	1.00626891334518	-1.40095850056292	2.48865606614192	-2.12629337726164	-19.7510821836265	2.39122015335666	0.720534837289762	20.428858920276
NA19391	2	LWK	Luhya in Webuye, Kenya	AFR	-276.30196095458	-14.4341316460056	2.43878563821137	-0.769616817020418	9.44952189129568	68.721919409498	5.16696521710664	77.7724848146862	1.55356710510632	1.695187012738	2.83414308403648	1.45674215358004	2.33767558686297	0.423673935048711	-3.92927599138369	-1.98261210568785	-8.85770948205876	-8.6463671101654	-4.46998779822525	-20.1180669989386
NA19393	1	LWK	Luhya in Webuye, Kenya	AFR	-268.378863327341	-12.3487526632949	2.67164581365826	-0.389621134237951	11.5096634252267	61.8954566848557	7.25872454483319	85.4442107790647	-2.54810839791157	-3.62041923735065	2.28139333110607	-1.77028930518713	-0.419247068256804	5.18767789096733	-1.80612562048879	4.19067406137231	-6.85037303920361	-19.9230935176167	89.7693123553553	-29.7424688504731
NA19394	1	LWK	Luhya in Webuye, Kenya	AFR	-266.242493285519	-12.6994513324741	2.80131339382308	-2.14739088746794	10.9132923738208	65.254534189348	6.18567207996985	84.1713387802892	-4.24996897235047	-4.26834409568413	-2.14945858398835	1.47383670254423	4.82147453183752	4.16103402809278	-0.896491088665522	-0.0444579705256723	4.57876698201898	-7.39087259108839	-29.2832389184854	0.282036709802786
NA19395	2	LWK	Luhya in Webuye, Kenya	AFR	-264.543184091754	-12.076524760672	3.92674940582638	-0.679191235727831	13.3330611516621	55.7667942552591	7.505753742447	79.4185308598638	2.73787420910509	4.6171526646094	3.4911059951247	-3.60280998851321	-2.28919195840769	0.530002877507788	-3.94605060324817	3.39020360205178	0.937614672453127	8.6126539329995	-14.0402540409045	-5.62772206591024
NA19397	1	LWK	Luhya in Webuye, Kenya	AFR	-271.536355029899	-14.0570287877781	1.69922359779863	-0.870968627686988	10.5226479828338	70.955016675214	9.82977001616046	85.5899187705027	0.336357050787306	-4.43825716178136	5.75047205639447	-4.45628861447562	-2.08736318287527	-0.132789184785253	-4.43264606053161	5.82132088517831	2.43299685613838	-3.98147207658119	193.775328309666	-82.3566327421751
NA19399	2	LWK	Luhya in Webuye, Kenya	AFR	-275.913812386959	-15.0417469607032	2.29091773844487	-0.376377235501918	9.6313495590225	65.0525710022835	3.90757363647431	74.7460303370872	1.23432362925425	-5.02455820770065	5.07139238000101	-0.0811170465893839	-3.37852356459085	-7.22849727461798	-5.23951935726203	-0.711424880918127	-2.54548552325506	-0.447595753380136	-28.9051056540144	40.2698349140348
NA19401	2	LWK	Luhya in Webuye, Kenya	AFR	-265.25834389947	-11.7156877475344	1.8727624538881	-1.68591957081317	13.5091964315147	64.667470731222	4.77907585983741	80.3841530806988	-1.90243251496936	-8.30303730697982	-6.2164607205422	2.69110126361249	-2.08730918725298	6.70552045069872	-2.03840589252456	-4.1718964858472	-10.0833784960731	-1.30347424176146	0.694459736470015	6.99333726702386
NA19403	2	LWK	Luhya in Webuye, Kenya	AFR	-260.432055378247	-9.55521419543616	2.20631897668172	-2.75366963379643	14.6301904538891	62.1255819211987	3.63636694008735	74.6019877154033	-1.54017203112009	8.46013903727805	-0.268264833093842	-0.553419191934496	0.95126833041514	-3.88577738372292	-0.511203331801816	-0.261020284524896	7.20148127457902	1.08877087051206	-30.3335546083238	-1.01952954275772
NA19404	2	LWK	Luhya in Webuye, Kenya	AFR	-270.061089361889	-12.6597826192452	1.73408671850667	-0.0722504462142844	14.768941452959	64.9418732249036	6.63500564961007	83.4638440938061	-0.262324320363048	-0.430431798136435	5.68102791978905	-3.99213886348103	4.55782485134641	6.01286077005641	-6.76024035639932	-4.32522730656675	-8.92170187578277	-7.74040966553174	-10.3023497377623	6.32533966181972
NA19428	1	LWK	Luhya in Webuye, Kenya	AFR	-270.192934836036	-12.1886900294418	1.26922162737831	-2.39803455431704	14.2689228359738	65.8505019491224	6.59378160787869	85.5703188257643	-0.537720144421373	2.0761732078627	-4.48284761416794	-1.76055819371136	-0.432197009599528	2.5756454088906	8.96060743422892	-5.60541751811319	-7.71894130758555	12.4335485257752	-43.1849305706593	12.0240734857439
NA19429	1	LWK	Luhya in Webuye, Kenya	AFR	-270.171929224967	-14.9634068557118	2.72748333500819	-1.20548884411029	11.6484260652169	64.7939864161596	3.10454829865162	79.691851519395	-4.695603130297	-1.38700008469722	-0.63787767807542	2.91549081717784	1.07982261068563	0.785133824856304	-1.94428750353288	-10.3822234413032	1.19088423880983	19.0295647332707	23.9451172473658	-1.65009342174226
NA19430	1	LWK	Luhya in Webuye, Kenya	AFR	-272.678103577755	-11.5691209733773	1.3332066496298	-0.00716558101770903	13.2530482997958	68.7576831555325	9.27554298253864	86.2934493822273	-4.64009687321356	0.823423228244872	2.31247667223003	1.72202770755506	2.49674303091541	1.16334464117727	-5.08469285946969	5.5138834408068	-14.5426927123297	-1.45238227907223	5.71104879032514	-12.0196147158033
NA19431	2	LWK	Luhya in Webuye, Kenya	AFR	-272.874572057766	-13.9641067542163	2.46204025144825	-1.71442798587547	12.0819697374546	65.2145146987444	3.9171336365363	80.778128039003	-4.42378220812991	-2.7227636681225	-0.444777713422406	4.29427405893916	-6.26052761484922	-0.180712398754068	3.13782560576925	2.86595145414166	-2.76572932932738	3.18018480246719	-13.3546262724295	2.52933091408573
NA19434	2	LWK	Luhya in Webuye, Kenya	AFR	-267.354164136789	-12.3031124837553	1.3990783001165	0.895599911219801	14.7884523424161	64.974293089891	5.52098280655622	83.4727755210261	-5.71040808040753	6.38472815833306	2.00975688164269	1.37944979588582	-2.6683717281554	-3.20925470486759	3.09220493845849	-5.68367879830556	-14.2221612106477	1.31929688262395	8.23090176873984	10.6658910110775
NA19435	2	LWK	Luhya in Webuye, Kenya	AFR	-263.742286026611	-12.38457480803	2.46135434625696	-1.63959202853198	13.2908223887514	65.7073155767825	5.60540075430877	78.6634073882666	2.07979051773564	3.51061739994994	1.4303397568494	3.26765034417715	0.877004546411691	-8.04828821271376	-3.75770794613106	0.279780830403662	-4.06608135310884	5.0094739844182	-27.9788931975091	0.527821631564526
NA19436	2	LWK	Luhya in Webuye, Kenya	AFR	-269.986147323007	-13.9035283325474	0.542654897926911	-0.634484815256235	11.3643323026735	67.0350416686706	7.1541952427401	76.0052518276918	-3.12453049511832	3.89157420600513	6.58287905936091	-0.466469051898888	0.366945720993404	1.06798457947528	-3.4703117023647	-9.74207660915302	14.3675179185636	-4.23830068778179	66.2292871895167	-29.5239665140511
NA19437	2	LWK	Luhya in Webuye, Kenya	AFR	-261.223353889596	-9.37180048002593	1.36895436351225	-1.7608002417256	13.8870693429557	62.5288780682085	6.19459411518547	80.7278281527532	3.16523688134713	6.02854318786117	2.46494991054102	-1.47655284209811	9.21774415157412	-3.5139364328949	5.60975550011904	-7.0360336669095	-11.8085801924259	-2.49138158590493	-14.8400773045191	-8.39672361176606
NA19438	2	LWK	Luhya in Webuye, Kenya	AFR	-273.445320758046	-14.9671746358974	2.80668533803263	0.122558694309042	9.27888826929101	60.0784885961945	5.9301740413409	70.8166299625862	-1.11937389283898	3.47271788915295	1.2562746970919	-8.96551186436584	-2.8235019292882	1.31294846429329	5.75596387404639	0.648107545046851	3.32574786182604	-21.922851160115	-13.9197803729935	-0.397536966379392
NA19439	2	LWK	Luhya in Webuye, Kenya	AFR	-269.172505468197	-14.6596636802484	2.32880233013464	-0.619013602279161	13.3212843093133	63.1698696089833	10.9053830930299	80.2937236103152	0.225319083389352	8.81858467111588	-0.381921811814601	2.46820778431506	4.80612081327146	0.369152555517761	-1.1325496374181	-6.36741081281237	-14.7870559710868	6.76297729128298	-29.021861692228	-2.89640095041667
NA19440	2	LWK	Luhya in Webuye, Kenya	AFR	-269.013934077882	-12.1154309084784	0.56222420790835	-3.50152111830564	13.2734993109109	59.6353824441962	6.28458171049061	72.3126949706127	0.96656915028274	-0.739981166289476	0.0144918118697181	3.49045483556813	2.82501791284775	6.8365667863161	-0.264591827458101	-7.74715818453972	13.7642389995736	-14.7242564440317	-21.4234787316926	10.9457942693339
NA19443	1	LWK	Luhya in Webuye, Kenya	AFR	-268.728397007027	-11.7630482760228	2.08648293889484	-0.762022661682209	13.0426893377137	65.6551564033628	4.27400123758388	84.2676705570577	4.24035225710335	2.53109518758519	0.636300253222212	0.771193787198987	7.68533241753139	2.00517880857935	-0.602796752756222	1.93296498611912	-16.3412324867357	-6.3723895668586	-4.53464285128977	14.6625977261908
NA19445	2	LWK	Luhya in Webuye, Kenya	AFR	-268.989045521656	-12.5389052334537	1.13515952592673	-2.69300296644692	10.1853902599324	65.7546998858691	6.76663778938905	75.8379823331463	-2.50947435220852	-0.450789908835358	-3.1806441202171	2.91323561748769	3.26514928552578	-7.55514039595956	1.55503120705616	-5.06432921598438	-7.782604745864	-12.579994498633	-11.5274783491301	14.1456491805614
NA19446	2	LWK	Luhya in Webuye, Kenya	AFR	-271.861660791242	-10.7908377295232	3.15502807595759	-0.110142147784403	14.1827632212384	69.3684488544985	6.07089534621422	86.0729071661104	0.259765007696517	2.07019757190177	7.30352794006106	-8.03495078032241	-1.54842029219559	-1.5443843791562	-2.03493375405148	3.28121691370913	-3.8082844279351	3.95332470730933	6.27985656076504	0.637379486218218
NA19448	1	LWK	Luhya in Webuye, Kenya	AFR	-266.605945759387	-13.6911791090538	4.37938584688458	-2.78224575140924	13.916205640741	63.9760704527984	8.97875384835243	89.2806246148282	-0.269407030276008	4.22125938092821	8.4893386296637	0.676437565745641	3.49263326679945	-1.37823631889113	3.61921331052198	7.08178079506864	-2.06897829193391	-2.43001009136895	-24.2605720398561	-17.3981344350104
NA19449	2	LWK	Luhya in Webuye, Kenya	AFR	-269.661925776406	-13.4292439463512	3.33147442620242	1.00729675571528	10.3529966900691	61.3225463061089	4.6996901120748	77.0342179719684	-3.25756764284127	-2.94053577432883	3.92463421891536	-2.94360772568179	3.02808538456741	10.4196248457973	5.68406482882492	3.20521993766792	28.4820142477206	-8.90180551111877	11.1653849629231	-4.94604509996015
NA19451	1	LWK	Luhya in Webuye, Kenya	AFR	-271.061392483768	-12.2560015137392	-1.38235520669194	-0.600145627421766	9.77280647917485	64.1561556273694	6.10795078288934	77.7625153302794	-1.22370930641229	-0.11963011233788	1.11144701720754	-2.38546785307193	9.16919681574094	4.4994705832861	4.7998521170834	2.6406833208998	-15.0604746813515	4.28939877731555	-30.4115256375185	-8.20367004291712
NA19452	1	LWK	Luhya in Webuye, Kenya	AFR	-264.035081307762	-10.7219178971689	0.719093788029139	-2.89102514073446	11.4142295414737	65.6973731837199	7.62437672995664	81.5685950911267	0.703605331692572	-1.60086506657264	1.24764241425428	0.413892638939324	2.25529867224671	-3.39540188254333	-1.15546441648907	3.98541811285697	2.04534210435912	5.6197873523471	-22.8813090522729	-23.5198145068273
NA19454	1	LWK	Luhya in Webuye, Kenya	AFR	-270.130128033043	-12.5113518083156	1.72205390322283	-2.07126550773921	9.94731112388487	65.2207150239219	7.91096815039635	74.9964476885013	-1.56178599810465	-9.21910137080825	3.44678271684909	-2.360885317343	3.79005731064252	-2.16615692521156	1.63030051904543	0.370221302838628	-9.34592058842149	3.50254846534526	2.10737527380714	-10.2945400904323
NA19455	1	LWK	Luhya in Webuye, Kenya	AFR	-266.690424923665	-12.404116891693	1.32501947240832	-2.66600061000057	14.105850548288	64.1336503706318	5.05457298006541	80.627617640156	0.88505831289355	-5.16527626834766	-0.287168594881854	-2.47109356470722	-1.35216196682815	-6.1255676252988	0.869755216616029	3.40368485845524	-5.95970052087092	-0.872945303736349	-5.47751569124243	-5.77470912510255
NA19456	2	LWK	Luhya in Webuye, Kenya	AFR	-270.216332754872	-13.8235446442735	2.06999819276165	0.749753094805898	11.4728120101685	61.3647959240997	5.69228287904219	76.212244288068	-0.790146338803559	-1.22748947075852	2.14219925567828	3.68830316474908	-4.90381954172649	1.58151468780834	-4.79758300537845	0.48593627784957	-8.34484523250241	2.34963183618205	-24.8512695320474	7.6908396201796
NA19457	2	LWK	Luhya in Webuye, Kenya	AFR	-269.040649336989	-12.7996847784923	2.71611028143867	-1.62055812671441	12.59493787585	59.1773906326706	4.28140278891768	77.7746355058502	-1.09430842908145	4.15072746286706	4.35967387871767	1.53865008982828	0.162650667912265	-5.52931539777942	-3.37169490285633	-3.63082673635534	-17.8021734571139	-5.07551621065192	-16.2947169667312	12.7869874153878
NA19461	1	LWK	Luhya in Webuye, Kenya	AFR	-267.351818773704	-11.778945563901	1.07586845932739	-1.98192281870791	12.0753485199055	65.6221898030692	6.14837287229552	80.5466502305762	-0.471059656240195	5.09201109016168	2.99674456911523	-6.86517928818983	-0.654416607191781	2.48978340056082	3.55471139470093	-2.9829272860099	-7.43320300572961	17.6533531466517	-52.3390413913419	9.35678171557675
NA19462	2	LWK	Luhya in Webuye, Kenya	AFR	-277.956248801571	-15.4327714730413	1.07900822280885	-1.62532343433456	9.86225982126698	63.4956976996064	5.04829660244127	75.3808213899996	-2.74640338970891	-3.91063378616794	0.428073680720049	-0.320970983186747	1.27589263201406	-1.71189372052869	2.76930406162389	-6.59030260656316	-6.28970442876459	11.2544881694182	-8.351699790307	-7.70421018525441
NA19463	2	LWK	Luhya in Webuye, Kenya	AFR	-262.705796889562	-11.6884227725873	3.04573772028893	-0.0113383275964634	15.3670396325349	58.8060257445814	2.34588305942835	83.7208806084024	-2.76209735858391	-0.539621102501948	0.570853381270426	-1.5024835587602	-0.557648442847825	0.472177870187916	3.14429204949997	5.1137016922022	3.48482403793482	-5.90253871080428	-19.513450746365	-5.71822520561148
NA19466	1	LWK	Luhya in Webuye, Kenya	AFR	-261.818417755421	-11.9180963624006	3.06070112656065	-1.28443850908644	12.9614980824684	67.6534086378928	8.88276632948638	89.784233222206	-0.574869846544263	1.26073179653947	1.80427000578898	3.36539126889965	-2.74895970454308	0.97851538334748	-3.72791123536563	-8.08003705189204	-20.2531347595575	4.07850435628292	2.12301867752935	-8.74397266943309
NA19467	2	LWK	Luhya in Webuye, Kenya	AFR	-264.490519930106	-9.43155126387999	1.51371079343053	-1.94321165534679	14.8626868326279	66.7481813631442	7.0627209008815	88.3973542865097	-4.04071151681361	4.23384365401476	8.23254259551213	-0.43506718574184	0.495298835057581	-9.89629489994154	-2.61883737785493	6.32764880337647	9.0276157859807	1.70761080280358	21.778512280823	2.29151241824623
NA19468	2	LWK	Luhya in Webuye, Kenya	AFR	-265.102101082954	-13.4816602001308	3.22103169523996	-0.170474095541753	14.2307879427277	64.1008705374681	6.48773639058275	79.3603270771252	-1.98020478369797	2.10034236994066	4.12751620504032	3.12540158805478	-4.40674830217951	-1.65932404483961	6.38094602828131	-7.38640588330931	-3.37604863658663	5.21582070475661	-18.4817548257796	1.06245304028154
NA19471	2	LWK	Luhya in Webuye, Kenya	AFR	-264.219669641158	-12.4976720141988	2.75787785837943	-2.34594284663157	11.9050049301791	61.8130786517468	5.35675915924905	87.2040314284776	-3.89965092822	0.503061186648318	5.94213099161352	-4.00448591182658	2.60054125150092	1.16741694354993	0.692224651114935	-3.64052501988672	-3.65804764597328	5.65149161895162	-19.238163874415	17.3754313024193
